UKBID,everCpDK_count,everCpDC_count,detectedK_UKBID,detectedC_UKBID,detectedCK_UKBID
O95402,0.0,1.0,False,True,False
O95425,0.0,6.0,False,True,False
O95429,0.0,1.0,False,True,False
O95453,0.0,2.0,False,True,False
O95455,0.0,1.0,False,True,False
O95475,0.0,1.0,False,True,False
O95544,0.0,1.0,False,True,False
O95563,0.0,1.0,False,True,False
O95602,0.0,2.0,False,True,False
O95613,0.0,1.0,False,True,False
O95619,0.0,1.0,False,True,False
O95630,0.0,2.0,False,True,False
O95671,0.0,4.0,False,True,False
O95674,0.0,1.0,False,True,False
O95684,0.0,1.0,False,True,False
O95696,0.0,1.0,False,True,False
O95785,0.0,1.0,False,True,False
O95793,0.0,2.0,False,True,False
O95801,0.0,2.0,False,True,False
O95803,0.0,1.0,False,True,False
O95807,0.0,1.0,False,True,False
O95819,0.0,2.0,False,True,False
O95831,0.0,1.0,False,True,False
O95861,0.0,5.0,False,True,False
O95983,0.0,2.0,False,True,False
O95985,0.0,1.0,False,True,False
O96011,0.0,1.0,False,True,False
O96017,0.0,3.0,False,True,False
O96020,0.0,1.0,False,True,False
O96028,0.0,2.0,False,True,False
P00390,0.0,2.0,False,True,False
P00441,0.0,3.0,False,True,False
P00519,0.0,1.0,False,True,False
P00747,0.0,1.0,False,True,False
P00918,0.0,1.0,False,True,False
P00966,0.0,2.0,False,True,False
P00973,0.0,1.0,False,True,False
P01111,0.0,1.0,False,True,False
P01112,0.0,1.0,False,True,False
P01591,0.0,5.0,False,True,False
P02765,0.0,3.0,False,True,False
P03372,0.0,1.0,False,True,False
P03950,0.0,1.0,False,True,False
P04053,0.0,2.0,False,True,False
P04150,0.0,4.0,False,True,False
P04406,0.0,3.0,False,True,False
P04439,0.0,1.0,False,True,False
P04732,0.0,1.0,False,True,False
P04899,0.0,2.0,False,True,False
P05091,0.0,7.0,False,True,False
P05107,0.0,1.0,False,True,False
P05412,0.0,1.0,False,True,False
P05771,0.0,3.0,False,True,False
P06239,0.0,2.0,False,True,False
P07199,0.0,2.0,False,True,False
P07864,0.0,1.0,False,True,False
P08047,0.0,3.0,False,True,False
P08138,0.0,1.0,False,True,False
P08238,0.0,5.0,False,True,False
P08567,0.0,2.0,False,True,False
P08575,0.0,2.0,False,True,False
P08708,0.0,1.0,False,True,False
P08754,0.0,1.0,False,True,False
P08779,0.0,1.0,False,True,False
P08865,0.0,2.0,False,True,False
P09001,0.0,1.0,False,True,False
P09086,0.0,1.0,False,True,False
P09132,0.0,1.0,False,True,False
P09884,0.0,5.0,False,True,False
P0DPB6,0.0,1.0,False,True,False
P10114,0.0,1.0,False,True,False
P11171,0.0,1.0,False,True,False
P11274,0.0,1.0,False,True,False
P11277,0.0,1.0,False,True,False
P11388,0.0,3.0,False,True,False
P11802,0.0,1.0,False,True,False
P11912,0.0,1.0,False,True,False
P12034,0.0,1.0,False,True,False
P12532,0.0,1.0,False,True,False
P12931,0.0,1.0,False,True,False
P12955,0.0,2.0,False,True,False
P13056,0.0,1.0,False,True,False
P13196,0.0,1.0,False,True,False
P13591,0.0,1.0,False,True,False
P13612,0.0,1.0,False,True,False
P13637,0.0,1.0,False,True,False
P13640,0.0,2.0,False,True,False
P13645,0.0,1.0,False,True,False
P14598,0.0,2.0,False,True,False
P14621,0.0,1.0,False,True,False
P14635,0.0,1.0,False,True,False
P14649,0.0,1.0,False,True,False
P14854,0.0,2.0,False,True,False
P14921,0.0,5.0,False,True,False
P14923,0.0,1.0,False,True,False
P15056,0.0,1.0,False,True,False
P15336,0.0,1.0,False,True,False
P15374,0.0,3.0,False,True,False
P15407,0.0,2.0,False,True,False
P15498,0.0,3.0,False,True,False
P15812,0.0,1.0,False,True,False
P15924,0.0,1.0,False,True,False
P16144,0.0,2.0,False,True,False
P16219,0.0,2.0,False,True,False
P16278,0.0,1.0,False,True,False
P17028,0.0,1.0,False,True,False
P17029,0.0,1.0,False,True,False
P17480,0.0,2.0,False,True,False
P17516,0.0,1.0,False,True,False
P17540,0.0,1.0,False,True,False
P17542,0.0,2.0,False,True,False
P17544,0.0,1.0,False,True,False
P17676,0.0,2.0,False,True,False
P17735,0.0,1.0,False,True,False
P17927,0.0,1.0,False,True,False
P18074,0.0,2.0,False,True,False
P18583,0.0,4.0,False,True,False
P18887,0.0,3.0,False,True,False
P19105,0.0,1.0,False,True,False
P19174,0.0,2.0,False,True,False
P19404,0.0,1.0,False,True,False
P19447,0.0,1.0,False,True,False
P19838,0.0,1.0,False,True,False
P20073,0.0,2.0,False,True,False
P20339,0.0,1.0,False,True,False
P20701,0.0,1.0,False,True,False
P21359,0.0,1.0,False,True,False
P21796,0.0,2.0,False,True,False
P21953,0.0,3.0,False,True,False
P22570,0.0,2.0,False,True,False
P22681,0.0,2.0,False,True,False
P22692,0.0,4.0,False,True,False
P23443,0.0,1.0,False,True,False
P23497,0.0,6.0,False,True,False
P23771,0.0,1.0,False,True,False
P23786,0.0,1.0,False,True,False
P24298,0.0,1.0,False,True,False
P24390,0.0,1.0,False,True,False
P24468,0.0,3.0,False,True,False
P25098,0.0,2.0,False,True,False
P25815,0.0,1.0,False,True,False
P26022,0.0,1.0,False,True,False
P27448,0.0,1.0,False,True,False
P27540,0.0,2.0,False,True,False
P27707,0.0,3.0,False,True,False
P28062,0.0,4.0,False,True,False
P28161,0.0,1.0,False,True,False
P28290,0.0,1.0,False,True,False
P28331,0.0,3.0,False,True,False
P28347,0.0,1.0,False,True,False
P28715,0.0,1.0,False,True,False
P29084,0.0,1.0,False,True,False
P29144,0.0,2.0,False,True,False
P29279,0.0,1.0,False,True,False
P29317,0.0,1.0,False,True,False
P29353,0.0,1.0,False,True,False
P29372,0.0,2.0,False,True,False
P29373,0.0,1.0,False,True,False
P29590,0.0,10.0,False,True,False
P29728,0.0,1.0,False,True,False
P30154,0.0,4.0,False,True,False
P30281,0.0,1.0,False,True,False
P30291,0.0,2.0,False,True,False
P30414,0.0,1.0,False,True,False
P30679,0.0,1.0,False,True,False
P31930,0.0,7.0,False,True,False
P31997,0.0,1.0,False,True,False
P32929,0.0,2.0,False,True,False
P33402,0.0,1.0,False,True,False
P33764,0.0,5.0,False,True,False
P33981,0.0,1.0,False,True,False
P34913,0.0,1.0,False,True,False
P34949,0.0,2.0,False,True,False
P35080,0.0,1.0,False,True,False
P35219,0.0,2.0,False,True,False
P35226,0.0,1.0,False,True,False
P35236,0.0,3.0,False,True,False
P35249,0.0,3.0,False,True,False
P35251,0.0,3.0,False,True,False
P35520,0.0,2.0,False,True,False
P35610,0.0,1.0,False,True,False
P35711,0.0,1.0,False,True,False
P35749,0.0,1.0,False,True,False
P36402,0.0,1.0,False,True,False
P36404,0.0,1.0,False,True,False
P36888,0.0,1.0,False,True,False
P37268,0.0,4.0,False,True,False
P37275,0.0,2.0,False,True,False
P38432,0.0,1.0,False,True,False
P38936,0.0,1.0,False,True,False
P39877,0.0,1.0,False,True,False
P39880,0.0,4.0,False,True,False
P40337,0.0,1.0,False,True,False
P40692,0.0,3.0,False,True,False
P40763,0.0,4.0,False,True,False
P40855,0.0,2.0,False,True,False
P40938,0.0,3.0,False,True,False
P41134,0.0,3.0,False,True,False
P41182,0.0,1.0,False,True,False
P41214,0.0,3.0,False,True,False
P41226,0.0,1.0,False,True,False
P41229,0.0,2.0,False,True,False
P41240,0.0,3.0,False,True,False
P42025,0.0,1.0,False,True,False
P42331,0.0,3.0,False,True,False
P42356,0.0,1.0,False,True,False
P42566,0.0,3.0,False,True,False
P42695,0.0,3.0,False,True,False
P42696,0.0,1.0,False,True,False
P43007,0.0,1.0,False,True,False
P43304,0.0,1.0,False,True,False
P43378,0.0,1.0,False,True,False
P43681,0.0,1.0,False,True,False
P45973,0.0,3.0,False,True,False
P45983,0.0,1.0,False,True,False
P45984,0.0,2.0,False,True,False
P46013,0.0,20.0,False,True,False
P46100,0.0,1.0,False,True,False
P46199,0.0,1.0,False,True,False
P46459,0.0,2.0,False,True,False
P46821,0.0,8.0,False,True,False
P46939,0.0,7.0,False,True,False
P47224,0.0,1.0,False,True,False
P48200,0.0,2.0,False,True,False
P48307,0.0,1.0,False,True,False
P48382,0.0,1.0,False,True,False
P48449,0.0,1.0,False,True,False
P48506,0.0,1.0,False,True,False
P48634,0.0,1.0,False,True,False
P48960,0.0,1.0,False,True,False
P49006,0.0,1.0,False,True,False
P49116,0.0,1.0,False,True,False
P49137,0.0,1.0,False,True,False
P49336,0.0,2.0,False,True,False
P49406,0.0,1.0,False,True,False
P49419,0.0,3.0,False,True,False
P49427,0.0,1.0,False,True,False
P49459,0.0,1.0,False,True,False
P49590,0.0,2.0,False,True,False
P49711,0.0,4.0,False,True,False
P49750,0.0,1.0,False,True,False
P49757,0.0,1.0,False,True,False
P49821,0.0,3.0,False,True,False
P49841,0.0,2.0,False,True,False
P49848,0.0,4.0,False,True,False
P49916,0.0,1.0,False,True,False
P49917,0.0,1.0,False,True,False
P50148,0.0,1.0,False,True,False
P50336,0.0,1.0,False,True,False
P50416,0.0,2.0,False,True,False
P50452,0.0,1.0,False,True,False
P50542,0.0,1.0,False,True,False
P50613,0.0,1.0,False,True,False
P50748,0.0,1.0,False,True,False
P50749,0.0,1.0,False,True,False
P50851,0.0,5.0,False,True,False
P51114,0.0,3.0,False,True,False
P51116,0.0,2.0,False,True,False
P51157,0.0,1.0,False,True,False
P51570,0.0,4.0,False,True,False
P51648,0.0,1.0,False,True,False
P51649,0.0,4.0,False,True,False
P51659,0.0,1.0,False,True,False
P51692,0.0,1.0,False,True,False
P51808,0.0,1.0,False,True,False
P51825,0.0,1.0,False,True,False
P52294,0.0,2.0,False,True,False
P52435,0.0,1.0,False,True,False
P52732,0.0,5.0,False,True,False
P52739,0.0,1.0,False,True,False
P52756,0.0,1.0,False,True,False
P52895,0.0,1.0,False,True,False
P53582,0.0,7.0,False,True,False
P53611,0.0,1.0,False,True,False
P53667,0.0,1.0,False,True,False
P53671,0.0,1.0,False,True,False
P53675,0.0,1.0,False,True,False
P53701,0.0,3.0,False,True,False
P53990,0.0,1.0,False,True,False
P54098,0.0,1.0,False,True,False
P54105,0.0,1.0,False,True,False
P54132,0.0,1.0,False,True,False
P54136,0.0,3.0,False,True,False
P54252,0.0,1.0,False,True,False
P54274,0.0,1.0,False,True,False
P54278,0.0,1.0,False,True,False
P54646,0.0,1.0,False,True,False
P54920,0.0,2.0,False,True,False
P55160,0.0,2.0,False,True,False
P55196,0.0,2.0,False,True,False
P55199,0.0,4.0,False,True,False
P55201,0.0,1.0,False,True,False
P55210,0.0,1.0,False,True,False
P55211,0.0,1.0,False,True,False
P55347,0.0,1.0,False,True,False
P56159,0.0,3.0,False,True,False
P56182,0.0,1.0,False,True,False
P56381,0.0,1.0,False,True,False
P56537,0.0,5.0,False,True,False
P56545,0.0,2.0,False,True,False
P57081,0.0,3.0,False,True,False
P57678,0.0,1.0,False,True,False
P57721,0.0,3.0,False,True,False
P57737,0.0,2.0,False,True,False
P57764,0.0,4.0,False,True,False
P57772,0.0,2.0,False,True,False
P59190,0.0,1.0,False,True,False
P59768,0.0,1.0,False,True,False
P60006,0.0,1.0,False,True,False
P60033,0.0,1.0,False,True,False
P60174,0.0,5.0,False,True,False
P60468,0.0,1.0,False,True,False
P60763,0.0,1.0,False,True,False
P61006,0.0,1.0,False,True,False
P61020,0.0,1.0,False,True,False
P61218,0.0,1.0,False,True,False
P61224,0.0,2.0,False,True,False
P61225,0.0,1.0,False,True,False
P61421,0.0,1.0,False,True,False
P61812,0.0,3.0,False,True,False
P61962,0.0,1.0,False,True,False
P62072,0.0,1.0,False,True,False
P62253,0.0,1.0,False,True,False
P62306,0.0,1.0,False,True,False
P62714,0.0,1.0,False,True,False
P62826,0.0,3.0,False,True,False
P62854,0.0,1.0,False,True,False
P62995,0.0,2.0,False,True,False
P63241,0.0,1.0,False,True,False
P68363,0.0,9.0,False,True,False
P68371,0.0,2.0,False,True,False
P78332,0.0,1.0,False,True,False
P78362,0.0,1.0,False,True,False
P78395,0.0,1.0,False,True,False
P78537,0.0,1.0,False,True,False
P78549,0.0,1.0,False,True,False
P78559,0.0,5.0,False,True,False
P81877,0.0,1.0,False,True,False
P82094,0.0,1.0,False,True,False
P82663,0.0,1.0,False,True,False
P82675,0.0,3.0,False,True,False
P82921,0.0,1.0,False,True,False
P82932,0.0,1.0,False,True,False
P82933,0.0,2.0,False,True,False
P83369,0.0,1.0,False,True,False
P85037,0.0,3.0,False,True,False
P85299,0.0,1.0,False,True,False
P86790,0.0,1.0,False,True,False
P98170,0.0,1.0,False,True,False
Q00403,0.0,1.0,False,True,False
Q00537,0.0,1.0,False,True,False
Q00577,0.0,2.0,False,True,False
Q01081,0.0,1.0,False,True,False
Q01167,0.0,1.0,False,True,False
Q01196,0.0,2.0,False,True,False
Q01201,0.0,1.0,False,True,False
Q01415,0.0,1.0,False,True,False
Q01432,0.0,1.0,False,True,False
Q01543,0.0,1.0,False,True,False
Q01581,0.0,5.0,False,True,False
Q01664,0.0,1.0,False,True,False
Q01780,0.0,4.0,False,True,False
Q01826,0.0,3.0,False,True,False
Q01831,0.0,1.0,False,True,False
Q01970,0.0,1.0,False,True,False
Q02040,0.0,1.0,False,True,False
Q02218,0.0,1.0,False,True,False
Q02241,0.0,4.0,False,True,False
Q02338,0.0,4.0,False,True,False
Q02446,0.0,1.0,False,True,False
Q02535,0.0,1.0,False,True,False
Q02556,0.0,1.0,False,True,False
Q02833,0.0,1.0,False,True,False
Q02880,0.0,2.0,False,True,False
Q02962,0.0,1.0,False,True,False
Q02978,0.0,1.0,False,True,False
Q03164,0.0,1.0,False,True,False
Q03188,0.0,3.0,False,True,False
Q03252,0.0,1.0,False,True,False
Q03426,0.0,1.0,False,True,False
Q03518,0.0,1.0,False,True,False
Q03519,0.0,1.0,False,True,False
Q03701,0.0,1.0,False,True,False
Q03933,0.0,1.0,False,True,False
Q04206,0.0,3.0,False,True,False
Q04695,0.0,1.0,False,True,False
Q04721,0.0,1.0,False,True,False
Q04726,0.0,2.0,False,True,False
Q04759,0.0,2.0,False,True,False
Q04828,0.0,1.0,False,True,False
Q04864,0.0,1.0,False,True,False
Q05048,0.0,1.0,False,True,False
Q05086,0.0,5.0,False,True,False
Q05209,0.0,1.0,False,True,False
Q05513,0.0,1.0,False,True,False
Q05655,0.0,5.0,False,True,False
Q06136,0.0,1.0,False,True,False
Q06187,0.0,2.0,False,True,False
Q06265,0.0,1.0,False,True,False
Q07065,0.0,1.0,False,True,False
Q07157,0.0,1.0,False,True,False
Q07864,0.0,1.0,False,True,False
Q08379,0.0,2.0,False,True,False
Q08945,0.0,2.0,False,True,False
Q08AG7,0.0,2.0,False,True,False
Q0PNE2,0.0,1.0,False,True,False
Q0VDD7,0.0,1.0,False,True,False
Q0VG06,0.0,1.0,False,True,False
Q0VGL1,0.0,1.0,False,True,False
Q10570,0.0,2.0,False,True,False
Q10713,0.0,2.0,False,True,False
Q12765,0.0,1.0,False,True,False
Q12768,0.0,2.0,False,True,False
Q12769,0.0,2.0,False,True,False
Q12789,0.0,2.0,False,True,False
Q12800,0.0,1.0,False,True,False
Q12802,0.0,3.0,False,True,False
Q12805,0.0,1.0,False,True,False
Q12809,0.0,1.0,False,True,False
Q12824,0.0,4.0,False,True,False
Q12830,0.0,3.0,False,True,False
Q12834,0.0,1.0,False,True,False
Q12841,0.0,2.0,False,True,False
Q12857,0.0,1.0,False,True,False
Q12866,0.0,1.0,False,True,False
Q12872,0.0,1.0,False,True,False
Q12873,0.0,1.0,False,True,False
Q12888,0.0,12.0,False,True,False
Q12912,0.0,2.0,False,True,False
Q12959,0.0,1.0,False,True,False
Q12962,0.0,1.0,False,True,False
Q12982,0.0,1.0,False,True,False
Q13018,0.0,1.0,False,True,False
Q13042,0.0,1.0,False,True,False
Q13061,0.0,1.0,False,True,False
Q13064,0.0,1.0,False,True,False
Q13111,0.0,4.0,False,True,False
Q13114,0.0,1.0,False,True,False
Q13123,0.0,1.0,False,True,False
Q13153,0.0,1.0,False,True,False
Q13191,0.0,1.0,False,True,False
Q13206,0.0,1.0,False,True,False
Q13232,0.0,2.0,False,True,False
Q13242,0.0,1.0,False,True,False
Q13257,0.0,1.0,False,True,False
Q13309,0.0,2.0,False,True,False
Q13315,0.0,4.0,False,True,False
Q13330,0.0,2.0,False,True,False
Q13356,0.0,1.0,False,True,False
Q13371,0.0,1.0,False,True,False
Q13415,0.0,1.0,False,True,False
Q13422,0.0,4.0,False,True,False
Q13427,0.0,1.0,False,True,False
Q13444,0.0,1.0,False,True,False
Q13459,0.0,2.0,False,True,False
Q13464,0.0,3.0,False,True,False
Q13469,0.0,2.0,False,True,False
Q13472,0.0,1.0,False,True,False
Q13496,0.0,1.0,False,True,False
Q13503,0.0,2.0,False,True,False
Q13505,0.0,1.0,False,True,False
Q13535,0.0,1.0,False,True,False
Q13541,0.0,1.0,False,True,False
Q13542,0.0,1.0,False,True,False
Q13555,0.0,3.0,False,True,False
Q13569,0.0,1.0,False,True,False
Q13574,0.0,1.0,False,True,False
Q13588,0.0,1.0,False,True,False
Q13595,0.0,1.0,False,True,False
Q13613,0.0,1.0,False,True,False
Q13627,0.0,1.0,False,True,False
Q13671,0.0,2.0,False,True,False
Q13795,0.0,3.0,False,True,False
Q13823,0.0,3.0,False,True,False
Q13867,0.0,4.0,False,True,False
Q13868,0.0,1.0,False,True,False
Q13885,0.0,2.0,False,True,False
Q13905,0.0,2.0,False,True,False
Q14012,0.0,1.0,False,True,False
Q14088,0.0,1.0,False,True,False
Q14116,0.0,1.0,False,True,False
Q14119,0.0,2.0,False,True,False
Q14135,0.0,2.0,False,True,False
Q14137,0.0,5.0,False,True,False
Q14139,0.0,2.0,False,True,False
Q14145,0.0,1.0,False,True,False
Q14160,0.0,1.0,False,True,False
Q14165,0.0,1.0,False,True,False
Q14181,0.0,2.0,False,True,False
Q14186,0.0,1.0,False,True,False
Q14197,0.0,2.0,False,True,False
Q14202,0.0,1.0,False,True,False
Q14207,0.0,2.0,False,True,False
Q14289,0.0,4.0,False,True,False
Q14344,0.0,1.0,False,True,False
Q14353,0.0,2.0,False,True,False
Q14493,0.0,2.0,False,True,False
Q14498,0.0,2.0,False,True,False
Q14511,0.0,1.0,False,True,False
Q14527,0.0,3.0,False,True,False
Q14558,0.0,1.0,False,True,False
Q14562,0.0,2.0,False,True,False
Q14573,0.0,1.0,False,True,False
Q14657,0.0,2.0,False,True,False
Q14669,0.0,3.0,False,True,False
Q14671,0.0,1.0,False,True,False
Q14676,0.0,4.0,False,True,False
Q14684,0.0,5.0,False,True,False
Q14692,0.0,3.0,False,True,False
Q14694,0.0,3.0,False,True,False
Q14699,0.0,4.0,False,True,False
Q14761,0.0,1.0,False,True,False
Q14781,0.0,1.0,False,True,False
Q14790,0.0,2.0,False,True,False
Q14807,0.0,2.0,False,True,False
Q14814,0.0,1.0,False,True,False
Q14865,0.0,1.0,False,True,False
Q14919,0.0,1.0,False,True,False
Q14997,0.0,2.0,False,True,False
Q15004,0.0,2.0,False,True,False
Q15005,0.0,2.0,False,True,False
Q15007,0.0,1.0,False,True,False
Q15013,0.0,1.0,False,True,False
Q15014,0.0,1.0,False,True,False
Q15022,0.0,2.0,False,True,False
Q15024,0.0,3.0,False,True,False
Q15027,0.0,2.0,False,True,False
Q15029,0.0,1.0,False,True,False
Q15031,0.0,2.0,False,True,False
Q15048,0.0,1.0,False,True,False
Q15050,0.0,1.0,False,True,False
Q15052,0.0,8.0,False,True,False
Q15054,0.0,2.0,False,True,False
Q15058,0.0,1.0,False,True,False
Q15154,0.0,4.0,False,True,False
Q15170,0.0,1.0,False,True,False
Q15269,0.0,4.0,False,True,False
Q15283,0.0,1.0,False,True,False
Q15291,0.0,1.0,False,True,False
Q15329,0.0,1.0,False,True,False
Q15334,0.0,2.0,False,True,False
Q15345,0.0,2.0,False,True,False
Q15361,0.0,2.0,False,True,False
Q15390,0.0,1.0,False,True,False
Q15392,0.0,1.0,False,True,False
Q15435,0.0,1.0,False,True,False
Q15477,0.0,1.0,False,True,False
Q15542,0.0,1.0,False,True,False
Q15543,0.0,1.0,False,True,False
Q15545,0.0,2.0,False,True,False
Q15554,0.0,1.0,False,True,False
Q15633,0.0,1.0,False,True,False
Q15648,0.0,3.0,False,True,False
Q15649,0.0,1.0,False,True,False
Q15650,0.0,1.0,False,True,False
Q15652,0.0,1.0,False,True,False
Q15669,0.0,1.0,False,True,False
Q15723,0.0,2.0,False,True,False
Q15742,0.0,1.0,False,True,False
Q15746,0.0,2.0,False,True,False
Q15751,0.0,2.0,False,True,False
Q15772,0.0,1.0,False,True,False
Q15782,0.0,1.0,False,True,False
Q15796,0.0,4.0,False,True,False
Q15814,0.0,1.0,False,True,False
Q15910,0.0,2.0,False,True,False
Q16254,0.0,1.0,False,True,False
Q16342,0.0,1.0,False,True,False
Q16401,0.0,2.0,False,True,False
Q16512,0.0,1.0,False,True,False
Q16514,0.0,2.0,False,True,False
Q16539,0.0,1.0,False,True,False
Q16566,0.0,1.0,False,True,False
Q16568,0.0,1.0,False,True,False
Q16610,0.0,1.0,False,True,False
Q16611,0.0,1.0,False,True,False
Q16637,0.0,3.0,False,True,False
Q16643,0.0,4.0,False,True,False
Q16654,0.0,1.0,False,True,False
Q16667,0.0,1.0,False,True,False
Q16774,0.0,1.0,False,True,False
Q16822,0.0,4.0,False,True,False
Q16831,0.0,3.0,False,True,False
Q17RN3,0.0,1.0,False,True,False
Q1ED39,0.0,2.0,False,True,False
Q1KMD3,0.0,6.0,False,True,False
Q27J81,0.0,8.0,False,True,False
Q2NKX8,0.0,1.0,False,True,False
Q2PPJ7,0.0,1.0,False,True,False
Q2T9J0,0.0,2.0,False,True,False
Q2TAL8,0.0,1.0,False,True,False
Q2TAP0,0.0,1.0,False,True,False
Q2TAZ0,0.0,1.0,False,True,False
Q32MZ4,0.0,5.0,False,True,False
Q3B7J2,0.0,1.0,False,True,False
Q3B7T1,0.0,1.0,False,True,False
Q3KQU3,0.0,2.0,False,True,False
Q3SXM5,0.0,3.0,False,True,False
Q3SY56,0.0,1.0,False,True,False
Q3V6T2,0.0,1.0,False,True,False
Q3YBR2,0.0,1.0,False,True,False
Q3ZCM7,0.0,4.0,False,True,False
Q49A26,0.0,2.0,False,True,False
Q49AR2,0.0,1.0,False,True,False
Q4G0F5,0.0,1.0,False,True,False
Q4G176,0.0,2.0,False,True,False
Q4LE39,0.0,1.0,False,True,False
Q52LJ0,0.0,3.0,False,True,False
Q52LW3,0.0,4.0,False,True,False
Q53EL6,0.0,3.0,False,True,False
Q53EP0,0.0,1.0,False,True,False
Q53ET0,0.0,2.0,False,True,False
Q53GG5,0.0,1.0,False,True,False
Q53GL7,0.0,1.0,False,True,False
Q53HC9,0.0,2.0,False,True,False
Q53HL2,0.0,1.0,False,True,False
Q53QV2,0.0,1.0,False,True,False
Q53S33,0.0,1.0,False,True,False
Q53T59,0.0,1.0,False,True,False
Q562F6,0.0,1.0,False,True,False
Q562R1,0.0,1.0,False,True,False
Q567V2,0.0,1.0,False,True,False
Q56NI9,0.0,1.0,False,True,False
Q587I9,0.0,1.0,False,True,False
Q5BKX5,0.0,1.0,False,True,False
Q5D0E6,0.0,1.0,False,True,False
Q5EBM0,0.0,1.0,False,True,False
Q5F1R6,0.0,1.0,False,True,False
Q5FWF5,0.0,1.0,False,True,False
Q5GLZ8,0.0,2.0,False,True,False
Q5HYI8,0.0,2.0,False,True,False
Q5J8M3,0.0,1.0,False,True,False
Q5JNZ3,0.0,1.0,False,True,False
Q5JPH6,0.0,2.0,False,True,False
Q5JPI3,0.0,1.0,False,True,False
Q5JPI9,0.0,1.0,False,True,False
Q5JS54,0.0,1.0,False,True,False
Q5JSP0,0.0,1.0,False,True,False
Q5JTD0,0.0,1.0,False,True,False
Q5JTH9,0.0,2.0,False,True,False
Q5JTV8,0.0,1.0,False,True,False
Q5JTZ9,0.0,2.0,False,True,False
Q5M775,0.0,3.0,False,True,False
Q5MNZ6,0.0,1.0,False,True,False
Q5QJE6,0.0,1.0,False,True,False
Q5RKV6,0.0,1.0,False,True,False
Q5T0L3,0.0,1.0,False,True,False
Q5T0N5,0.0,1.0,False,True,False
Q5T160,0.0,3.0,False,True,False
Q5T1M5,0.0,1.0,False,True,False
Q5T200,0.0,1.0,False,True,False
Q5T280,0.0,1.0,False,True,False
Q5T2D3,0.0,1.0,False,True,False
Q5T2R2,0.0,1.0,False,True,False
Q5T3J3,0.0,1.0,False,True,False
Q5T447,0.0,1.0,False,True,False
Q5T5X7,0.0,3.0,False,True,False
Q5T6F2,0.0,2.0,False,True,False
Q5T9A4,0.0,1.0,False,True,False
Q5TA45,0.0,1.0,False,True,False
Q5TA50,0.0,1.0,False,True,False
Q5TC12,0.0,1.0,False,True,False
Q5TDH0,0.0,2.0,False,True,False
Q5TGY3,0.0,1.0,False,True,False
Q5U5Q3,0.0,1.0,False,True,False
Q5UIP0,0.0,9.0,False,True,False
Q5VSL9,0.0,1.0,False,True,False
Q5VTL8,0.0,1.0,False,True,False
Q5VUA4,0.0,6.0,False,True,False
Q5VUE5,0.0,1.0,False,True,False
Q5VV42,0.0,1.0,False,True,False
Q5VV52,0.0,1.0,False,True,False
Q5VVQ6,0.0,1.0,False,True,False
Q5VWQ0,0.0,1.0,False,True,False
Q5VYS8,0.0,2.0,False,True,False
Q5VZ89,0.0,1.0,False,True,False
Q5VZE5,0.0,1.0,False,True,False
Q5VZL5,0.0,2.0,False,True,False
Q5W0V3,0.0,4.0,False,True,False
Q5W0Z9,0.0,1.0,False,True,False
Q5XKP0,0.0,1.0,False,True,False
Q63HN8,0.0,4.0,False,True,False
Q63ZY3,0.0,3.0,False,True,False
Q641Q2,0.0,1.0,False,True,False
Q66K14,0.0,2.0,False,True,False
Q66K74,0.0,2.0,False,True,False
Q66LE6,0.0,1.0,False,True,False
Q66PJ3,0.0,1.0,False,True,False
Q676U5,0.0,1.0,False,True,False
Q68CP9,0.0,4.0,False,True,False
Q68CQ4,0.0,1.0,False,True,False
Q68CZ2,0.0,6.0,False,True,False
Q68D10,0.0,2.0,False,True,False
Q68DK7,0.0,3.0,False,True,False
Q69YH5,0.0,2.0,False,True,False
Q69YI7,0.0,1.0,False,True,False
Q69YN2,0.0,3.0,False,True,False
Q6AHZ1,0.0,1.0,False,True,False
Q6AI12,0.0,1.0,False,True,False
Q6DN90,0.0,2.0,False,True,False
Q6GMV2,0.0,1.0,False,True,False
Q6I9Y2,0.0,1.0,False,True,False
Q6IA17,0.0,1.0,False,True,False
Q6IA69,0.0,2.0,False,True,False
Q6IA86,0.0,4.0,False,True,False
Q6IBW4,0.0,2.0,False,True,False
Q6ICB0,0.0,1.0,False,True,False
Q6IPU0,0.0,2.0,False,True,False
Q6JEL2,0.0,1.0,False,True,False
Q6KB66,0.0,2.0,False,True,False
Q6KC79,0.0,4.0,False,True,False
Q6MZW2,0.0,1.0,False,True,False
Q6N043,0.0,1.0,False,True,False
Q6NS38,0.0,1.0,False,True,False
Q6NW34,0.0,1.0,False,True,False
Q6NXE6,0.0,1.0,False,True,False
Q6P087,0.0,1.0,False,True,False
Q6P0N0,0.0,2.0,False,True,False
Q6P161,0.0,1.0,False,True,False
Q6P1K8,0.0,1.0,False,True,False
Q6P1L8,0.0,2.0,False,True,False
Q6P1N0,0.0,1.0,False,True,False
Q6P1R3,0.0,1.0,False,True,False
Q6P1X5,0.0,1.0,False,True,False
Q6P1X6,0.0,1.0,False,True,False
Q6P2E9,0.0,5.0,False,True,False
Q6P3S1,0.0,1.0,False,True,False
Q6P4I2,0.0,1.0,False,True,False
Q6P5X5,0.0,1.0,False,True,False
Q6P9H5,0.0,1.0,False,True,False
Q6PCB5,0.0,1.0,False,True,False
